Date,AAPL,AMZN
2010-08-06,32.165604,128.320007
2010-08-09,32.370895,128.830002
2010-08-10,32.081516,130.0
2010-08-11,30.941259,125.889999
2010-08-12,31.139137,126.559998
2010-08-13,30.806463,124.690002
2010-08-16,30.625906,126.07
2010-08-17,31.1614,128.860001
2010-08-18,31.29743,129.649994
2010-08-19,30.902927,127.57
2010-08-20,30.87324,127.760002
2010-08-23,30.398338,126.599998
2010-08-24,29.672398,124.529999
2010-08-25,30.038467,126.849998
2010-08-26,29.715677,124.860001
2010-08-27,29.881397,126.639999
2010-08-30,29.990227,123.790001
2010-08-31,30.064436,124.830002
2010-09-01,30.958572,132.490005
2010-09-02,31.186125,135.210007
2010-09-03,32.002354,138.789993
2010-09-07,31.883636,137.220001
2010-09-08,32.51561,139.139999
2010-09-09,32.534145,140.380005
2010-09-10,32.576195,142.440002
2010-09-13,33.02512,145.070007
2010-09-14,33.151253,145.75
2010-09-15,33.418404,145.449997
2010-09-16,34.203705,148.130005
2010-09-17,34.055305,148.320007
2010-09-20,35.027351,151.300003
2010-09-21,35.094143,150.729996
2010-09-22,35.586349,151.830002
2010-09-23,35.73103,152.850006
2010-09-24,36.151516,160.729996
2010-09-27,36.008068,159.369995
2010-09-28,35.476269,159.699997
2010-09-29,35.539349,158.990005
2010-09-30,35.09166,157.059998
2010-10-01,34.939545,153.710007
2010-10-04,34.459702,155.389999
2010-10-05,35.733513,160.869995
2010-10-06,35.764439,155.399994
2010-10-07,35.768143,156.270004
2010-10-08,36.367954,155.550003
2010-10-11,36.527481,153.029999
2010-10-12,36.920757,156.479996
2010-10-13,37.118629,155.169998
2010-10-14,37.387001,155.529999
2010-10-15,38.924232,164.639999
2010-10-18,39.3274,163.559998
2010-10-19,38.27496,158.669998
2010-10-20,38.40358,158.669998
2010-10-21,38.278667,164.970001
2010-10-22,38.025139,169.130005
2010-10-25,38.194569,169.0
2010-10-26,38.096863,169.949997
2010-10-27,38.069653,167.509995
2010-10-28,37.749355,166.839996
2010-10-29,37.222515,165.229996
2010-11-01,37.618259,162.580002
2010-11-02,38.258869,164.610001
2010-11-03,38.684299,168.470001
2010-11-04,39.360783,168.929993
2010-11-05,39.21981,170.770004
2010-11-08,39.404072,171.990005
2010-11-09,39.089947,170.270004
2010-11-10,39.331104,173.330002
2010-11-11,39.160442,170.369995
2010-11-12,38.094391,165.679993
2010-11-15,37.971966,158.899994
2010-11-16,37.297951,157.779999
2010-11-17,37.163139,158.350006
2010-11-18,38.143871,164.169998
2010-11-19,37.933628,164.820007
2010-11-22,38.753555,170.389999
2010-11-23,38.180965,168.199997
2010-11-24,38.931641,177.25
2010-11-26,38.956387,177.199997
2010-11-29,39.187645,179.490005
2010-11-30,38.480263,175.399994
2010-12-01,39.129532,176.550003
2010-12-02,39.345947,176.529999
2010-12-03,39.258148,175.679993
2010-12-06,39.593285,178.050003
2010-12-07,39.353374,176.770004
2010-12-08,39.699638,176.289993
2010-12-09,39.545059,174.850006
2010-12-10,39.643997,175.619995
2010-12-13,39.781277,174.25
2010-12-14,39.610603,173.940002
2010-12-15,39.619251,175.570007
2010-12-16,39.729332,178.039993
2010-12-17,39.650185,177.580002
2010-12-20,39.848045,183.289993
2010-12-21,40.094151,184.75
2010-12-22,40.212875,184.759995
2010-12-23,40.019943,182.589996
2010-12-27,40.153526,182.139999
2010-12-28,40.251225,181.089996
2010-12-29,40.228962,183.369995
2010-12-30,40.02737,182.75
2010-12-31,39.891342,180.0
2011-01-03,40.758278,184.220001
2011-01-04,40.970993,185.009995
2011-01-05,41.306126,187.419998
2011-01-06,41.272743,185.860001
2011-01-07,41.568314,185.490005
2011-01-10,42.351151,184.679993
2011-01-11,42.250977,184.339996
2011-01-12,42.594788,184.080002
2011-01-13,42.75061,185.529999
2011-01-14,43.096882,188.75
2011-01-18,42.128551,191.25
2011-01-19,41.904705,186.869995
2011-01-20,41.142883,181.960007
2011-01-21,40.405804,177.419998
2011-01-24,41.732792,176.850006
2011-01-25,42.221302,176.699997
2011-01-26,42.524296,175.389999
2011-01-27,42.445145,184.449997
2011-01-28,41.565842,171.139999
2011-01-31,41.964069,169.639999
2011-02-01,42.670216,172.110001
2011-02-02,42.58242,173.529999
2011-02-03,42.473591,173.710007
2011-02-04,42.852013,175.929993
2011-02-07,43.517361,176.429993
2011-02-08,43.927963,183.059998
2011-02-09,44.294018,185.300003
2011-02-10,43.84634,186.210007
2011-02-11,44.132027,189.25
2011-02-14,44.420162,190.419998
2011-02-15,44.509216,189.029999
2011-02-16,44.908665,186.619995
2011-02-17,44.311333,187.759995
2011-02-18,43.354118,186.5
2011-02-22,41.876259,180.419998
2011-02-23,42.372185,176.679993
2011-02-24,42.404331,177.75
2011-02-25,43.057316,177.240005
2011-02-28,43.681858,173.289993
2011-03-01,43.199551,169.440002
2011-03-02,43.54705,172.020004
2011-03-03,44.467155,172.789993
2011-03-04,44.521584,171.669998
2011-03-07,43.947746,169.080002
2011-03-08,43.997223,166.889999
2011-03-09,43.590332,169.050003
2011-03-10,42.873047,166.139999
2011-03-11,43.530972,168.070007
2011-03-14,43.725136,166.729996
2011-03-15,42.719685,165.080002
2011-03-16,40.812687,164.699997
2011-03-17,41.385277,160.970001
2011-03-18,40.894302,161.820007
2011-03-21,41.961586,164.520004
2011-03-22,42.196568,162.600006
2011-03-23,41.947987,165.320007
2011-03-24,42.662811,171.100006
2011-03-25,43.475327,170.979996
2011-03-28,43.339283,169.350006
2011-03-29,43.403591,174.619995
2011-03-30,43.115456,179.419998
2011-03-31,43.100601,180.130005
2011-04-01,42.612103,180.130005
2011-04-04,42.195332,182.940002
2011-04-05,41.910877,185.289993
2011-04-06,41.805752,182.759995
2011-04-07,41.810707,184.910004
2011-04-08,41.437222,184.710007
2011-04-11,40.910381,184.039993
2011-04-12,41.108269,180.479996
2011-04-13,41.569561,182.289993
2011-04-14,41.110729,181.820007
2011-04-15,40.497334,180.009995
2011-04-18,41.040241,178.339996
2011-04-19,41.783489,178.820007
2011-04-20,42.346214,183.869995
2011-04-21,43.371437,185.889999
2011-04-25,43.657127,185.419998
2011-04-26,43.336811,182.300003
2011-04-27,43.303425,196.630005
2011-04-28,42.882938,195.070007
2011-04-29,43.300945,195.809998
2011-05-02,42.824818,201.190002
2011-05-03,43.062275,198.449997
2011-05-04,43.231686,199.970001
2011-05-05,42.882938,197.110001
2011-05-06,42.871822,197.600006
2011-05-09,42.988056,200.800003
2011-05-10,43.216854,203.940002
2011-05-11,42.94231,204.380005
2011-05-12,42.86068,206.070007
2011-05-13,42.109985,202.559998
2011-05-16,41.219566,192.509995
2011-05-17,41.570786,194.809998
2011-05-18,42.032082,197.089996
2011-05-19,42.113697,198.800003
2011-05-20,41.457008,198.649994
2011-05-23,41.355602,196.220001
2011-05-24,41.082294,193.270004
2011-05-25,41.649929,192.259995
2011-05-26,41.429794,195.0
2011-05-27,41.727859,194.130005
2011-05-31,43.016495,196.690002
2011-06-01,42.729584,192.399994
2011-06-02,42.80254,193.649994
2011-06-03,42.473591,188.320007
2011-06-06,41.805752,185.690002
2011-06-07,41.063732,187.550003
2011-06-08,41.088474,188.050003
2011-06-09,40.995716,189.679993
2011-06-10,40.304398,186.529999
2011-06-13,40.390961,186.289993
2011-06-14,41.113205,189.960007
2011-06-15,40.409512,185.979996
2011-06-16,40.212875,183.649994
2011-06-17,39.606884,186.369995
2011-06-20,38.995956,187.720001
2011-06-21,40.230194,194.229996
2011-06-22,39.897514,191.630005
2011-06-23,40.963558,194.160004
2011-06-24,40.36005,192.550003
2011-06-27,41.063732,201.25
2011-06-28,41.46196,202.350006
2011-06-29,41.311077,204.179993
2011-06-30,41.512661,204.490005
2011-07-01,42.451332,209.490005
2011-07-05,43.214375,213.190002
2011-07-06,43.502525,214.190002
2011-07-07,44.175301,216.740005
2011-07-08,44.485714,218.279999
2011-07-11,43.779568,212.550003
2011-07-12,43.748634,211.229996
2011-07-13,44.276707,213.5
2011-07-14,44.245792,210.380005
2011-07-15,45.130054,212.869995
2011-07-18,46.228241,211.529999
2011-07-19,46.605438,218.059998
2011-07-20,47.848339,215.550003
2011-07-21,47.896568,213.210007
2011-07-22,48.639839,216.520004
2011-07-25,49.282921,213.490005
2011-07-26,49.890137,214.179993
2011-07-27,48.552017,222.520004
2011-07-28,48.456799,223.899994
2011-07-29,48.291065,222.520004
2011-08-01,49.066498,221.320007
2011-08-02,48.096912,211.699997
2011-08-03,48.549541,209.960007
2011-08-04,46.669743,201.479996
2011-08-05,46.205975,202.699997
2011-08-08,43.681858,193.699997
2011-08-09,46.254219,205.089996
2011-08-10,44.977917,194.130005
2011-08-11,46.215874,198.360001
2011-08-12,46.622749,202.300003
2011-08-15,47.416718,202.949997
2011-08-16,47.054371,197.679993
2011-08-17,47.049416,195.929993
2011-08-18,45.269787,182.520004
2011-08-19,44.030621,178.929993
2011-08-22,44.081306,177.539993
2011-08-23,46.20351,193.550003
2011-08-24,46.522579,193.729996
2011-08-25,46.218342,192.029999
2011-08-26,47.43774,199.270004
2011-08-29,48.227997,206.529999
2011-08-30,48.23048,210.919998
2011-08-31,47.592335,215.229996
2011-09-01,47.122391,212.539993
2011-09-02,46.259155,210.0
2011-09-06,46.962841,216.179993
2011-09-07,47.481033,219.899994
2011-09-08,47.507008,217.259995
2011-09-09,46.68335,211.389999
2011-09-12,46.987572,216.559998
2011-09-13,47.566364,219.529999
2011-09-14,48.145142,222.570007
2011-09-15,48.59779,226.779999
2011-09-16,49.530254,239.300003
2011-09-19,50.906712,241.690002
2011-09-20,51.131794,233.25
2011-09-21,50.969795,231.869995
2011-09-22,49.693508,223.229996
2011-09-23,50.00021,223.610001
2011-09-26,49.860462,229.850006
2011-09-27,49.3769,224.210007
2011-09-28,49.098644,229.710007
2011-09-29,48.3022,222.440002
2011-09-30,47.158245,216.229996
2011-10-03,46.327175,211.979996
2011-10-04,46.067471,212.5
2011-10-05,46.778584,219.5
2011-10-06,46.669743,221.509995
2011-10-07,45.733555,224.740005
2011-10-10,48.084549,231.320007
2011-10-11,49.504288,235.479996
2011-10-12,49.739258,236.809998
2011-10-13,50.510963,236.149994
2011-10-14,52.189182,246.710007
2011-10-17,51.940617,242.330002
2011-10-18,52.218872,243.880005
2011-10-19,49.297752,231.529999
2011-10-20,48.88839,233.610001
2011-10-21,48.586658,234.779999
2011-10-24,50.182007,237.610001
2011-10-25,49.192642,227.149994
2011-10-26,49.542629,198.399994
2011-10-27,50.048447,206.779999
2011-10-28,50.080601,217.320007
2011-10-31,50.059574,213.509995
2011-11-01,49.036808,212.100006
2011-11-02,49.148113,215.619995
2011-11-03,49.848099,218.289993
2011-11-04,49.498108,216.479996
2011-11-07,49.43502,217.0
2011-11-08,50.238895,217.990005
2011-11-09,48.884686,211.220001
2011-11-10,47.64056,210.789993
2011-11-11,47.566364,217.389999
2011-11-14,46.903492,218.929993
2011-11-15,48.087025,217.830002
2011-11-16,47.584904,211.990005
2011-11-17,46.674698,204.520004
2011-11-18,46.369225,197.139999
2011-11-21,45.635864,189.25
2011-11-22,46.563393,192.339996
2011-11-23,45.386036,188.990005
2011-11-25,44.963081,182.399994
2011-11-28,46.515156,194.149994
2011-11-29,46.154041,188.389999
2011-11-30,47.267067,192.289993
2011-12-01,47.975708,197.130005
2011-12-02,48.194618,196.029999
2011-12-05,48.603958,196.240005
2011-12-06,48.349205,191.990005
2011-12-07,48.119171,195.320007
2011-12-08,48.313335,190.479996
2011-12-09,48.679405,193.029999
2011-12-12,48.459263,189.520004
2011-12-13,48.084549,180.509995
2011-12-14,47.018505,180.210007
2011-12-15,46.863922,181.259995
2011-12-16,47.121143,181.259995
2011-12-19,47.268322,179.330002
2011-12-20,48.967567,182.520004
2011-12-21,49.0294,174.350006
2011-12-22,49.289097,179.029999
2011-12-23,49.880241,177.279999
2011-12-27,50.275993,176.270004
2011-12-28,49.794914,173.889999
2011-12-29,50.101627,173.860001
2011-12-30,50.086784,173.100006
2012-01-03,50.857235,179.029999
2012-01-04,51.130558,177.509995
2012-01-05,51.698215,177.610001
2012-01-06,52.238651,182.610001
2012-01-09,52.155792,178.559998
2012-01-10,52.342537,179.339996
2012-01-11,52.257195,178.899994
2012-01-12,52.113747,175.929993
2012-01-13,51.918343,178.419998
2012-01-17,52.523098,181.660004
2012-01-18,53.068489,189.440002
2012-01-19,52.900303,194.449997
2012-01-20,51.978935,190.929993
2012-01-23,52.858246,186.089996
2012-01-24,51.99255,187.0
2012-01-25,55.238914,187.800003
2012-01-26,54.987858,193.320007
2012-01-27,55.315582,195.369995
2012-01-30,56.024223,192.149994
2012-01-31,56.453358,194.440002
2012-02-01,56.417503,179.460007
2012-02-02,56.285168,181.720001
2012-02-03,56.849113,187.679993
2012-02-06,57.379662,183.139999
2012-02-07,57.980694,184.190002
2012-02-08,58.9515,185.479996
2012-02-09,60.990883,184.979996
2012-02-10,61.021763,185.539993
2012-02-13,62.157066,191.589996
2012-02-14,63.005447,191.300003
2012-02-15,61.547375,184.470001
2012-02-16,62.108814,179.929993
2012-02-17,62.09771,182.5
2012-02-21,63.672047,182.259995
2012-02-22,63.4482,180.580002
2012-02-23,63.862495,178.889999
2012-02-24,64.60701,179.130005
2012-02-27,65.021309,178.529999
2012-02-28,66.214722,183.800003
2012-02-29,67.084114,179.690002
2012-03-01,67.335175,180.039993
2012-03-02,67.422981,179.300003
2012-03-05,65.93647,180.259995
2012-03-06,65.577812,181.089996
2012-03-07,65.630989,183.770004
2012-03-08,67.028465,187.639999
2012-03-09,67.421776,184.320007
2012-03-12,68.266411,183.389999
2012-03-13,70.257507,184.589996
2012-03-14,72.913986,182.259995
2012-03-15,72.416817,184.429993
2012-03-16,72.418053,185.050003
2012-03-19,74.338669,185.520004
2012-03-20,74.939705,192.330002
2012-03-21,74.51181,191.729996
2012-03-22,74.121017,192.399994
2012-03-23,73.714111,195.039993
2012-03-26,75.065872,202.869995
2012-03-27,75.993385,205.440002
2012-03-28,76.381721,201.160004
2012-03-29,75.422028,204.610001
2012-03-30,74.146996,202.509995
2012-04-02,76.50663,198.050003
2012-04-03,77.828667,199.660004
2012-04-04,77.209068,193.990005
2012-04-05,78.367867,194.389999
2012-04-09,78.683235,191.869995
2012-04-10,77.719849,186.979996
2012-04-11,77.442818,187.970001
2012-04-12,77.018639,190.690002
2012-04-13,74.849457,188.460007
2012-04-16,71.745285,185.5
2012-04-17,75.402229,188.389999
2012-04-18,75.234032,191.070007
2012-04-19,72.649338,191.100006
2012-04-20,70.861046,189.979996
2012-04-23,70.702736,188.240005
2012-04-24,69.290413,190.330002
2012-04-25,75.439346,194.419998
2012-04-26,75.1549,195.990005
2012-04-27,74.573639,226.850006
2012-04-30,72.221428,231.899994
2012-05-01,71.99263,230.039993
2012-05-02,72.468765,230.25
2012-05-03,71.954292,229.449997
2012-05-04,69.905052,223.990005
2012-05-07,70.428207,225.160004
2012-05-08,70.26741,223.899994
2012-05-09,70.39109,222.979996
2012-05-10,70.556816,226.690002
2012-05-11,70.085617,227.679993
2012-05-14,69.03566,222.929993
2012-05-15,68.41111,224.389999
2012-05-16,67.534286,224.059998
2012-05-17,65.560509,218.360001
2012-05-18,65.592659,213.850006
2012-05-21,69.414101,218.110001
2012-05-22,68.881065,215.330002
2012-05-23,70.561768,217.279999
2012-05-24,69.913734,215.240005
2012-05-25,69.538994,212.889999
2012-05-29,70.773254,214.75
2012-05-30,71.626579,209.229996
2012-05-31,71.448456,212.910004
2012-06-01,69.378235,208.220001
2012-06-04,69.786331,214.570007
2012-06-05,69.605789,213.210007
2012-06-06,70.67308,217.639999
2012-06-07,70.7052,218.800003
2012-06-08,71.768784,218.479996
2012-06-11,70.637215,216.5
2012-06-12,71.254295,216.419998
2012-06-13,70.759613,214.729996
2012-06-14,70.681709,214.449997
2012-06-15,71.003258,218.350006
2012-06-18,72.444016,222.660004
2012-06-19,72.64563,224.029999
2012-06-20,72.439079,223.020004
2012-06-21,71.441055,220.570007
2012-06-22,71.98893,222.160004
2012-06-25,70.58773,220.070007
2012-06-26,70.743546,225.610001
2012-06-27,71.049019,225.619995
2012-06-28,70.375008,221.309998
2012-06-29,72.2239,228.350006
2012-07-02,73.277565,229.320007
2012-07-03,74.129662,229.529999
2012-07-05,75.431908,227.059998
2012-07-06,74.929825,225.050003
2012-07-09,75.920433,225.050003
2012-07-10,75.217979,219.5
2012-07-11,74.750511,218.369995
2012-07-12,74.066574,215.360001
2012-07-13,74.817261,218.389999
2012-07-16,75.057205,216.009995
2012-07-17,75.060905,216.929993
2012-07-18,74.97683,217.470001
2012-07-19,75.973618,226.169998
2012-07-20,74.734436,228.289993
2012-07-23,74.676285,226.009995
2012-07-24,74.316422,223.039993
2012-07-25,71.107155,217.050003
2012-07-26,71.096016,220.009995
2012-07-27,72.36734,237.320007
2012-07-30,73.588005,236.089996
2012-07-31,75.533325,233.300003
2012-08-01,75.044838,232.089996
2012-08-02,75.166046,230.809998
2012-08-03,76.144272,234.970001
2012-08-06,76.991409,233.990005
2012-08-07,76.788589,236.559998
2012-08-08,76.658752,234.380005
2012-08-09,77.095924,234.059998
2012-08-10,77.216408,232.75
2012-08-13,78.247292,232.440002
2012-08-14,78.457176,233.190002
2012-08-15,78.350349,237.419998
2012-08-16,79.034737,241.550003
2012-08-17,80.49659,241.169998
2012-08-20,82.612991,240.350006
2012-08-21,81.483978,239.449997
2012-08-22,83.07502,243.100006
2012-08-23,82.299995,241.199997
2012-08-24,82.373276,245.740005
2012-08-27,83.920822,243.919998
2012-08-28,83.811516,246.110001
2012-08-29,83.646347,247.119995
2012-08-30,82.454002,246.220001
2012-08-31,82.624168,248.270004
2012-09-04,83.832657,247.880005
2012-09-05,83.243935,246.220001
2012-09-06,83.994133,251.380005
2012-09-07,84.512062,259.140015
2012-09-10,82.31366,257.089996
2012-09-11,82.046638,255.669998
2012-09-12,83.189293,255.630005
2012-09-13,84.827507,260.23999
2012-09-14,85.858398,261.269989
2012-09-17,86.914085,258.0
2012-09-18,87.17865,258.75
2012-09-19,87.202278,261.679993
2012-09-20,86.779953,260.809998
2012-09-21,86.952637,257.470001
2012-09-24,85.797539,254.800003
2012-09-25,83.655052,252.460007
2012-09-26,82.616745,249.669998
2012-09-27,84.62133,256.589996
2012-09-28,82.855186,254.320007
2012-10-01,81.897568,252.009995
2012-10-02,82.136055,250.600006
2012-10-03,83.395477,255.919998
2012-10-04,82.817886,260.470001
2012-10-05,81.053017,258.51001
2012-10-08,79.262016,259.059998
2012-10-09,78.973854,250.960007
2012-10-10,79.602348,244.990005
2012-10-11,78.011299,244.220001
2012-10-12,78.211266,242.360001
2012-10-15,78.838493,244.179993
2012-10-16,80.705238,243.940002
2012-10-17,80.061859,247.490005
2012-10-18,78.575172,244.850006
2012-10-19,75.743378,240.0
2012-10-22,78.74781,233.779999
2012-10-23,76.180557,234.309998
2012-10-24,76.611557,228.490005
2012-10-25,75.706116,222.919998
2012-10-26,75.018044,238.240005
2012-10-31,73.939964,232.889999
2012-11-01,74.091492,232.139999
2012-11-02,71.63974,232.419998
2012-11-05,72.611008,234.330002
2012-11-06,72.391151,237.559998
2012-11-07,69.621292,232.059998
2012-11-08,67.094681,227.350006
2012-11-09,68.256302,226.309998
2012-11-12,67.728531,226.470001
2012-11-13,67.737251,226.600006
2012-11-14,66.986145,222.949997
2012-11-15,65.581261,220.600006
2012-11-16,65.838257,225.229996
2012-11-19,70.585739,229.710007
2012-11-20,69.984367,233.779999
2012-11-21,70.082916,238.029999
2012-11-23,71.305679,239.880005
2012-11-26,73.55526,243.619995
2012-11-27,72.962601,243.399994
2012-11-28,72.733009,247.110001
2012-11-29,73.534042,251.270004
2012-11-30,73.024994,252.050003
2012-12-03,73.138519,250.330002
2012-12-04,71.848396,252.490005
2012-12-05,67.224457,253.960007
2012-12-06,68.278755,253.369995
2012-12-07,66.533249,253.270004
2012-12-10,66.105286,247.770004
2012-12-11,67.548859,250.690002
2012-12-12,67.250648,251.759995
2012-12-13,66.089035,251.25
2012-12-14,63.606129,249.190002
2012-12-17,64.734062,253.860001
2012-12-18,66.614326,260.399994
2012-12-19,65.667343,257.98999
2012-12-20,65.095894,261.5
2012-12-21,64.796455,256.920013
2012-12-24,64.901253,258.619995
2012-12-26,64.006668,248.630005
2012-12-27,64.263687,248.309998
2012-12-28,63.581192,245.179993
2012-12-31,66.398476,250.869995
2013-01-02,68.502106,257.309998
2013-01-03,67.637436,258.480011
2013-01-04,65.753418,259.149994
2013-01-07,65.366646,268.459991
2013-01-08,65.542587,266.380005
2013-01-09,64.518211,266.350006
2013-01-10,65.317978,265.339996
2013-01-11,64.917465,267.940002
2013-01-14,62.602997,272.730011
2013-01-15,60.627903,271.899994
2013-01-16,63.144505,268.929993
2013-01-17,62.719036,270.480011
2013-01-18,62.384659,272.119995
2013-01-22,62.979813,270.190002
2013-01-23,64.13266,268.109985
2013-01-24,56.208576,273.459991
2013-01-25,54.883522,283.98999
2013-01-28,56.124973,276.040009
2013-01-29,57.17804,260.350006
2013-01-30,56.998371,272.76001
2013-01-31,56.831169,265.5
2013-02-01,56.597866,265.0
2013-02-04,55.187954,259.980011
2013-02-05,57.124386,266.890015
2013-02-06,57.063232,262.220001
2013-02-07,58.759972,260.230011
2013-02-08,59.608299,261.950012
2013-02-11,60.229511,257.209991
2013-02-12,58.719791,258.700012
2013-02-13,58.608109,269.470001
2013-02-14,58.555386,269.23999
2013-02-15,57.748447,265.089996
2013-02-19,57.727119,269.75
2013-02-20,56.329094,266.410004
2013-02-21,55.978954,265.940002
2013-02-22,56.575054,265.420013
2013-02-25,55.569828,259.869995
2013-02-26,56.344151,259.359985
2013-02-27,55.791965,263.25
2013-02-28,55.394138,264.269989
2013-03-01,54.022476,265.73999
2013-03-04,52.714779,273.109985
2013-03-05,54.106544,275.589996
2013-03-06,53.418827,273.790009
2013-03-07,54.036263,273.880005
2013-03-08,54.179344,274.190002
2013-03-11,54.951145,271.23999
2013-03-12,53.766449,274.130005
2013-03-13,53.756413,275.100006
2013-03-14,54.277225,265.73999
2013-03-15,55.677765,261.820007
2013-03-18,57.191257,257.890015
2013-03-19,57.036888,256.410004
2013-03-20,56.734432,257.279999
2013-03-21,56.81601,253.389999
2013-03-22,57.968079,257.75
2013-03-25,58.177643,256.019989
2013-03-26,57.871433,260.309998
2013-03-27,56.734432,265.299988
2013-03-28,55.552261,266.48999
2013-04-01,53.826683,261.609985
2013-04-02,53.937122,263.320007
2013-04-03,54.213223,259.029999
2013-04-04,53.677345,259.079987
2013-04-05,53.110111,255.479996
2013-04-08,53.487854,258.950012
2013-04-09,53.584476,261.140015
2013-04-10,54.677567,264.769989
2013-04-11,54.506878,269.850006
2013-04-12,53.938385,272.869995
2013-04-15,52.689701,267.720001
2013-04-16,53.491623,272.339996
2013-04-17,50.54998,267.399994
2013-04-18,49.200882,259.420013
2013-04-19,49.010136,260.320007
2013-04-22,50.031677,263.549988
2013-04-23,50.967876,268.899994
2013-04-24,50.883793,268.779999
2013-04-25,51.250248,274.700012
2013-04-26,52.357132,254.809998
2013-04-29,53.978531,249.740005
2013-04-30,55.567314,253.809998
2013-05-01,55.129337,248.229996
2013-05-02,55.911182,252.550003
2013-05-03,56.47089,258.049988
2013-05-06,57.817474,255.720001
2013-05-07,57.560219,257.730011
2013-05-08,58.210285,258.679993
2013-05-09,57.702438,260.160004
2013-05-10,57.222412,263.630005
2013-05-13,57.445999,264.51001
2013-05-14,56.07156,268.329987
2013-05-15,54.175392,266.559998
2013-05-16,54.89925,264.119995
2013-05-17,54.732491,269.899994
2013-05-20,55.954071,267.630005
2013-05-21,55.540985,268.859985
2013-05-22,55.754475,262.959991
2013-05-23,55.854275,261.799988
2013-05-24,56.23452,261.73999
2013-05-28,55.76585,267.290009
2013-05-29,56.209255,265.529999
2013-05-30,57.046803,266.829987
2013-05-31,56.813087,269.200012
2013-06-03,56.938175,266.880005
2013-06-04,56.760036,265.700012
2013-06-05,56.229465,267.170013
2013-06-06,55.389381,267.829987
2013-06-07,55.812584,276.869995
2013-06-10,55.443714,281.070007
2013-06-11,55.280746,274.779999
2013-06-12,54.597328,271.670013
2013-06-13,55.073574,275.790009
2013-06-14,54.326988,273.98999
2013-06-17,54.573322,278.059998
2013-06-18,54.544254,281.76001
2013-06-19,53.436386,278.160004
2013-06-20,52.658199,273.440002
2013-06-21,52.236267,273.359985
2013-06-24,50.851711,270.609985
2013-06-25,50.863079,272.089996
2013-06-26,50.287056,277.570007
2013-06-27,49.745098,277.549988
2013-06-28,50.092499,277.690002
2013-07-01,51.695587,282.100006
2013-07-02,52.866638,283.730011
2013-07-03,53.158455,284.029999
2013-07-05,52.731468,285.880005
2013-07-08,52.432072,290.589996
2013-07-09,53.354248,291.529999
2013-07-10,53.149612,292.329987
2013-07-11,53.97831,299.660004
2013-07-12,53.879784,307.549988
2013-07-15,53.997269,306.570007
2013-07-16,54.345928,306.869995
2013-07-17,54.359821,308.690002
2013-07-18,54.542999,304.109985
2013-07-19,53.682716,305.230011
2013-07-22,53.854523,303.480011
2013-07-23,52.929798,301.059998
2013-07-24,55.648365,298.940002
2013-07-25,55.394459,303.399994
2013-07-26,55.709011,312.01001
2013-07-29,56.568024,306.100006
2013-07-30,57.266624,302.410004
2013-07-31,57.166813,301.220001
2013-08-01,57.691074,305.570007
2013-08-02,58.431351,304.209991
2013-08-05,59.30426,300.98999
2013-08-06,58.773705,300.75
2013-08-07,58.739586,296.910004
2013-08-08,58.622601,295.73999
2013-08-09,57.788418,297.26001
2013-08-12,59.430077,296.690002
2013-08-13,62.254322,293.970001
2013-08-14,63.389858,291.339996
2013-08-15,63.314846,286.470001
2013-08-16,63.876896,284.820007
2013-08-19,64.56485,285.570007
2013-08-20,63.716694,287.089996
2013-08-21,63.880703,284.570007
2013-08-22,63.95702,289.730011
2013-08-23,63.71032,290.01001
2013-08-26,63.958282,286.209991
2013-08-27,62.129696,280.929993
2013-08-28,62.423435,281.579987
2013-08-29,62.525185,283.980011
2013-08-30,61.955494,280.980011
2013-09-03,62.128437,288.799988
2013-09-04,63.414024,293.640015
2013-09-05,62.979126,294.100006
2013-09-06,63.354256,295.859985
2013-09-09,64.365189,299.709991
2013-09-10,62.899048,300.359985
2013-09-11,59.474586,299.640015
2013-09-12,60.107853,298.859985
2013-09-13,59.117249,297.920013
2013-09-16,57.237801,296.059998
2013-09-17,57.899048,304.170013
2013-09-18,59.089291,312.029999
2013-09-19,60.058243,312.059998
2013-09-20,59.436436,316.339996
2013-09-23,62.390385,311.48999
2013-09-24,62.19455,314.130005
2013-09-25,61.231964,312.649994
2013-09-26,61.828327,318.119995
2013-09-27,61.387085,316.01001
2013-09-30,60.624092,312.640015
2013-10-01,62.049583,320.950012
2013-10-02,62.253033,320.51001
2013-10-03,61.471004,314.76001
2013-10-04,61.422688,319.040009
2013-10-07,62.022884,310.029999
2013-10-08,61.156918,303.230011
2013-10-09,61.875381,298.230011
2013-10-10,62.263222,305.170013
2013-10-11,62.666332,310.890015
2013-10-14,63.077061,310.700012
2013-10-15,63.41275,306.399994
2013-10-16,63.721764,310.48999
2013-10-17,64.15284,310.769989
2013-10-18,64.711067,328.929993
2013-10-21,66.296791,326.440002
2013-10-22,66.107307,332.540009
2013-10-23,66.754562,326.76001
2013-10-24,67.638329,332.209991
2013-10-25,66.881729,363.390015
2013-10-28,67.380188,358.160004
2013-10-29,65.701645,362.700012
2013-10-30,66.746941,361.079987
2013-10-31,66.467178,364.029999
2013-11-01,66.127647,359.0
2013-11-04,66.982185,358.73999
2013-11-05,66.816856,358.890015
2013-11-06,66.627556,356.179993
2013-11-07,65.549339,343.559998
2013-11-08,66.581512,350.309998
2013-11-11,66.388367,354.380005
2013-11-12,66.511169,349.529999
2013-11-13,66.590454,356.220001
